timestamp,filename,angle_deg,raw_angle,magnitude,exposure_us,gain
20251023_211937,scan_angle_0283.27deg_exp1000000us_gain5.00_20251023_211937.jpg,283.271484,670,2075,1000000,5.0000
20251023_211937,scan_angle_0283.54deg_exp1000000us_gain5.00_20251023_211937.jpg,283.535156,673,2074,1000000,5.0000
20251023_211937,scan_angle_0284.59deg_exp1000000us_gain5.00_20251023_211937.jpg,284.589844,685,2076,1000000,5.0000
20251023_211938,scan_angle_0285.73deg_exp1000000us_gain5.00_20251023_211938.jpg,285.732422,698,2078,1000000,5.0000
20251023_211938,scan_angle_0286.96deg_exp1000000us_gain5.00_20251023_211938.jpg,286.962891,712,2073,1000000,5.0000
20251023_211938,scan_angle_0288.90deg_exp1000000us_gain5.00_20251023_211938.jpg,288.896484,734,2079,1000000,5.0000
20251023_211939,scan_angle_0291.09deg_exp1000000us_gain5.00_20251023_211939.jpg,291.093750,759,2078,1000000,5.0000
20251023_211939,scan_angle_0292.15deg_exp1000000us_gain5.00_20251023_211939.jpg,292.148438,771,2075,1000000,5.0000
20251023_211939,scan_angle_0294.43deg_exp1000000us_gain5.00_20251023_211939.jpg,294.433594,797,2077,1000000,5.0000
20251023_211940,scan_angle_0296.89deg_exp1000000us_gain5.00_20251023_211940.jpg,296.894531,825,2081,1000000,5.0000
20251023_211940,scan_angle_0298.92deg_exp1000000us_gain5.00_20251023_211940.jpg,298.916016,848,2082,1000000,5.0000
20251023_211940,scan_angle_0301.90deg_exp1000000us_gain5.00_20251023_211940.jpg,301.904297,882,2084,1000000,5.0000
20251023_211941,scan_angle_0304.54deg_exp1000000us_gain5.00_20251023_211941.jpg,304.541016,912,2089,1000000,5.0000
20251023_211941,scan_angle_0307.09deg_exp1000000us_gain5.00_20251023_211941.jpg,307.089844,941,2090,1000000,5.0000
20251023_211941,scan_angle_0308.85deg_exp1000000us_gain5.00_20251023_211941.jpg,308.847656,961,2090,1000000,5.0000
20251023_211942,scan_angle_0310.87deg_exp1000000us_gain5.00_20251023_211942.jpg,310.869141,984,2092,1000000,5.0000
20251023_211942,scan_angle_0312.89deg_exp1000000us_gain5.00_20251023_211942.jpg,312.890625,1007,2097,1000000,5.0000
20251023_211942,scan_angle_0315.53deg_exp1000000us_gain5.00_20251023_211942.jpg,315.527344,1037,2096,1000000,5.0000
20251023_211943,scan_angle_0316.41deg_exp1000000us_gain5.00_20251023_211943.jpg,316.406250,1047,2092,1000000,5.0000
20251023_211944,scan_angle_0316.32deg_exp1000000us_gain5.00_20251023_211944.jpg,316.318359,1046,2092,1000000,5.0000
20251023_211944,scan_angle_0318.78deg_exp1000000us_gain5.00_20251023_211944.jpg,318.779297,1074,2095,1000000,5.0000
20251023_211945,scan_angle_0320.01deg_exp1000000us_gain5.00_20251023_211945.jpg,320.009766,1088,2092,1000000,5.0000
20251023_211945,scan_angle_0323.70deg_exp1000000us_gain5.00_20251023_211945.jpg,323.701172,1130,2100,1000000,5.0000
20251023_211945,scan_angle_0325.28deg_exp1000000us_gain5.00_20251023_211945.jpg,325.283203,1148,2107,1000000,5.0000
20251023_211946,scan_angle_0326.25deg_exp1000000us_gain5.00_20251023_211946.jpg,326.250000,1159,2117,1000000,5.0000
20251023_211946,scan_angle_0327.04deg_exp1000000us_gain5.00_20251023_211946.jpg,327.041016,1168,2111,1000000,5.0000
20251023_211946,scan_angle_0328.10deg_exp1000000us_gain5.00_20251023_211946.jpg,328.095703,1180,2112,1000000,5.0000
20251023_211947,scan_angle_0328.89deg_exp1000000us_gain5.00_20251023_211947.jpg,328.886719,1189,2102,1000000,5.0000
20251023_211947,scan_angle_0329.94deg_exp1000000us_gain5.00_20251023_211947.jpg,329.941406,1201,2109,1000000,5.0000
20251023_211947,scan_angle_0331.35deg_exp1000000us_gain5.00_20251023_211947.jpg,331.347656,1217,2109,1000000,5.0000
20251023_211947,scan_angle_0333.11deg_exp1000000us_gain5.00_20251023_211947.jpg,333.105469,1237,2104,1000000,5.0000
20251023_211948,scan_angle_0335.13deg_exp1000000us_gain5.00_20251023_211948.jpg,335.126953,1260,2109,1000000,5.0000
